"sp","x","y"
"Lindsaea_lancea",-35.377421,-7.606449
"Lindsaea_lancea",-36.421278,-9.244248
"Lindsaea_lancea",-36.065155,-8.973738
"Lindsaea_lancea",-36.402219,-9.620528
"Lindsaea_lancea",-38.910877,-4.305363
"Lindsaea_lancea",-38.716666,-3.900058
"Lindsaea_lancea",-38.633164,-3.983761
"Lindsaea_lancea",-35.142056,-6.741861
"Lindsaea_lancea",-35.153053,-7.041188
"Lindsaea_pallida",-35.838611,-8.723055
"Lindsaea_pallida",-35.377421,-7.606449
"Lindsaea_quadrangularis",-36.065155,-8.973738
"Lindsaea_quadrangularis",-36.535186,-10.314661
"Lindsaea_quadrangularis",-38.910877,-4.305363
"Lindsaea_stricta",-35.452397,-8.357915
"Lindsaea_stricta",-35.715556,-8.503889
"Lindsaea_stricta",-37.240416,-8.581777
"Lindsaea_stricta",-34.949997,-8.00837
"Lindsaea_stricta",-35.838611,-8.723055
"Lindsaea_stricta",-36.385599,-8.158646
"Lindsaea_stricta",-37.981165,-6.022861
"Lindsaea_stricta",-36.421278,-9.244248
"Lindsaea_stricta",-35.755556,-9.184722
"Lindsaea_stricta",-35.142056,-6.741861
"Lomariopsis_japurensis",-35.715556,-8.503889
"Lomariopsis_japurensis",-36.026632,-8.355565
"Lomariopsis_japurensis",-35.320101,-7.633011
"Lomariopsis_japurensis",-35.410025,-8.697033
"Lomariopsis_japurensis",-35.0697,-8.2272
"Lomariopsis_japurensis",-35.838611,-8.723055
"Lomariopsis_japurensis",-35.856236,-8.694218
"Lomariopsis_japurensis",-35.5,-7.583333
"Lomariopsis_japurensis",-35.377421,-7.606449
"Lomariopsis_japurensis",-36.421278,-9.244248
"Lomariopsis_japurensis",-36.065155,-8.973738
"Lomariopsis_japurensis",-36.535186,-10.314661
"Lomariopsis_japurensis",-38.910877,-4.305363
"Lomariopsis_japurensis",-38.716666,-3.900058
"Lomariopsis_japurensis",-38.633164,-3.983761
"Lomariopsis_marginata",-35.410025,-8.697033
"Lomariopsis_marginata",-38.910877,-4.305363
"Lomariopsis_marginata",-38.716666,-3.900058
"Lycopodium_clavatum",-38.716666,-3.900058
"Lycopodium_clavatum",-35.142056,-6.741861
"Lygodium_venustum",-35.452397,-8.357915
"Lygodium_venustum",-35.754177,-8.14922
"Lygodium_venustum",-35.715556,-8.503889
"Lygodium_venustum",-36.026632,-8.355565
"Lygodium_venustum",-34.950522,-7.810665
"Lygodium_venustum",-34.949997,-8.00837
"Lygodium_venustum",-34.978479,-8.043289
"Lygodium_venustum",-35.196331,-8.040447
"Lygodium_venustum",-35.320101,-7.633011
"Lygodium_venustum",-35.410025,-8.697033
"Lygodium_venustum",-35.044369,-7.560831
"Lygodium_venustum",-35.0697,-8.2272
"Lygodium_venustum",-34.980653,-8.091551
"Lygodium_venustum",-35.838611,-8.723055
"Lygodium_venustum",-35.856236,-8.694218
"Lygodium_venustum",-35.5,-7.583333
"Lygodium_venustum",-38.126388,-9.071888
"Lygodium_venustum",-35.377421,-7.606449
"Lygodium_venustum",-37.981165,-6.022861
"Lygodium_venustum",-36.421278,-9.244248
"Lygodium_venustum",-36.065155,-8.973738
"Lygodium_venustum",-35.755556,-9.184722
"Lygodium_venustum",-36.535186,-10.314661
"Lygodium_venustum",-35.954701,-9.18449
"Lygodium_venustum",-36.402219,-9.620528
"Lygodium_venustum",-35.570992,-9.096483
"Lygodium_venustum",-39.594807,-7.134249
"Lygodium_venustum",-38.910877,-4.305363
"Lygodium_venustum",-40.898008,-3.839339
"Lygodium_venustum",-38.716666,-3.900058
"Lygodium_venustum",-40.469167,-3.536667
"Lygodium_venustum",-38.633164,-3.983761
"Lygodium_venustum",-38.750116,-3.683493
"Lygodium_venustum",-35.72,-7.032778
"Lygodium_venustum",-35.691389,-6.963333
"Lygodium_venustum",-35.558223,-6.779224
"Lygodium_venustum",-35.6229,-7.0396
"Lygodium_venustum",-34.861185,-7.146738
"Lygodium_venustum",-35.142056,-6.741861
"Lygodium_venustum",-35.153053,-7.041188
"Lygodium_volubile",-35.452397,-8.357915
"Lygodium_volubile",-35.715556,-8.503889
"Lygodium_volubile",-36.026632,-8.355565
"Lygodium_volubile",-37.240416,-8.581777
"Lygodium_volubile",-34.950522,-7.810665
"Lygodium_volubile",-34.949997,-8.00837
"Lygodium_volubile",-35.196331,-8.040447
"Lygodium_volubile",-35.0697,-8.2272
"Lygodium_volubile",-34.980653,-8.091551
"Lygodium_volubile",-35.838611,-8.723055
"Lygodium_volubile",-35.856236,-8.694218
"Lygodium_volubile",-35.5,-7.583333
"Lygodium_volubile",-37.981165,-6.022861
"Lygodium_volubile",-36.421278,-9.244248
"Lygodium_volubile",-36.065155,-8.973738
"Lygodium_volubile",-35.755556,-9.184722
"Lygodium_volubile",-36.402219,-9.620528
"Lygodium_volubile",-40.898008,-3.839339
"Lygodium_volubile",-34.861185,-7.146738
"Lygodium_volubile",-35.142056,-6.741861
"Lygodium_volubile",-35.153053,-7.041188
"Lytoneuron_ornithopus",-36.96475,-8.44275
"Lytoneuron_ornithopus",-37.240416,-8.581777
"Lytoneuron_ornithopus",-35.5,-7.583333
"Lytoneuron_ornithopus",-35.377421,-7.606449
"Macrothelypteris_torresiana",-35.452397,-8.357915
"Macrothelypteris_torresiana",-35.715556,-8.503889
"Macrothelypteris_torresiana",-34.950522,-7.810665
"Macrothelypteris_torresiana",-34.949997,-8.00837
"Macrothelypteris_torresiana",-35.196331,-8.040447
"Macrothelypteris_torresiana",-35.0697,-8.2272
"Macrothelypteris_torresiana",-35.838611,-8.723055
"Macrothelypteris_torresiana",-36.385599,-8.158646
"Macrothelypteris_torresiana",-35.5,-7.583333
"Macrothelypteris_torresiana",-35.377421,-7.606449
"Macrothelypteris_torresiana",-38.055527,-7.822722
"Macrothelypteris_torresiana",-35.370278,-5.881667
"Macrothelypteris_torresiana",-36.421278,-9.244248
"Macrothelypteris_torresiana",-39.594807,-7.134249
"Macrothelypteris_torresiana",-40.898008,-3.839339
"Macrothelypteris_torresiana",-38.716666,-3.900058
"Macrothelypteris_torresiana",-38.633164,-3.983761
"Macrothelypteris_torresiana",-35.691389,-6.963333
"Macrothelypteris_torresiana",-35.6229,-7.0396
"Marsilea_deflexa",-34.949997,-8.00837
"Marsilea_deflexa",-35.196331,-8.040447
"Marsilea_deflexa",-35.691389,-6.963333
"Marsilea_deflexa",-35.142056,-6.741861
"Marsilea_minuta",-35.184266,-6.085556
"Marsilea_minuta",-37.981165,-6.022861
"Marsilea_minuta",-35.142056,-6.741861
"Marsilea_polycarpa",-35.954701,-9.18449
"Marsilea_polycarpa",-38.633164,-3.983761
"Marsilea_polycarpa",-38.750116,-3.683493
"Megalastrum_connexum",-36.195446,-9.591378
"Megalastrum_connexum",-38.716666,-3.900058
"Megalastrum_eugenii",-35.838611,-8.723055
"Megalastrum_eugenii",-35.5,-7.583333
"Megalastrum_eugenii",-35.377421,-7.606449
"Megalastrum_eugenii",-36.421278,-9.244248
"Megalastrum_eugenii",-36.065155,-8.973738
"Megalastrum_eugenii",-39.594807,-7.134249
"Megalastrum_eugenii",-38.910877,-4.305363
"Megalastrum_eugenii",-38.716666,-3.900058
"Megalastrum_indusiatum",-36.065155,-8.973738
"Megalastrum_umbrinum",-35.856236,-8.694218
"Megalastrum_wacketii",-35.838611,-8.723055
"Meniscium_chrysodioides",-35.715556,-8.503889
"Meniscium_chrysodioides",-35.838611,-8.723055
"Meniscium_chrysodioides",-35.5,-7.583333
"Meniscium_chrysodioides",-36.421278,-9.244248
"Meniscium_chrysodioides",-36.065155,-8.973738
"Meniscium_chrysodioides",-36.535186,-10.314661
"Meniscium_chrysodioides",-36.402219,-9.620528
"Meniscium_chrysodioides",-35.716667,-8.921667
"Meniscium_hostmannii",-35.715556,-8.503889
"Meniscium_longifolium",-35.715556,-8.503889
"Meniscium_longifolium",-39.594807,-7.134249
"Meniscium_macrophyllum",-35.715556,-8.503889
"Meniscium_macrophyllum",-35.410025,-8.697033
"Meniscium_macrophyllum",-35.0697,-8.2272
"Meniscium_macrophyllum",-35.838611,-8.723055
"Meniscium_macrophyllum",-35.856236,-8.694218
"Meniscium_macrophyllum",-35.5,-7.583333
"Meniscium_macrophyllum",-35.377421,-7.606449
"Meniscium_macrophyllum",-36.421278,-9.244248
"Meniscium_macrophyllum",-36.065155,-8.973738
"Meniscium_macrophyllum",-35.153053,-7.041188
"Meniscium_serratum",-35.452397,-8.357915
"Meniscium_serratum",-35.754177,-8.14922
"Meniscium_serratum",-35.715556,-8.503889
"Meniscium_serratum",-36.026632,-8.355565
"Meniscium_serratum",-34.949997,-8.00837
"Meniscium_serratum",-34.978479,-8.043289
"Meniscium_serratum",-35.196331,-8.040447
"Meniscium_serratum",-35.320101,-7.633011
"Meniscium_serratum",-36.551135,-8.370991
"Meniscium_serratum",-35.410025,-8.697033
"Meniscium_serratum",-35.0697,-8.2272
"Meniscium_serratum",-34.980653,-8.091551
"Meniscium_serratum",-35.838611,-8.723055
"Meniscium_serratum",-35.856236,-8.694218
"Meniscium_serratum",-36.385599,-8.158646
"Meniscium_serratum",-35.5,-7.583333
"Meniscium_serratum",-35.377421,-7.606449
"Meniscium_serratum",-36.421278,-9.244248
"Meniscium_serratum",-36.065155,-8.973738
"Meniscium_serratum",-35.755556,-9.184722
"Meniscium_serratum",-36.535186,-10.314661
"Meniscium_serratum",-36.402219,-9.620528
"Meniscium_serratum",-36.195446,-9.591378
"Meniscium_serratum",-39.594807,-7.134249
"Meniscium_serratum",-38.910877,-4.305363
"Meniscium_serratum",-40.898008,-3.839339
"Meniscium_serratum",-38.716666,-3.900058
"Meniscium_serratum",-38.633164,-3.983761
"Meniscium_serratum",-35.72,-7.032778
"Meniscium_serratum",-35.691389,-6.963333
"Meniscium_serratum",-35.558223,-6.779224
"Meniscium_serratum",-34.933477,-7.156868
"Meniscium_serratum",-34.861185,-7.146738
"Meniscium_serratum",-35.142056,-6.741861
"Meniscium_serratum",-35.153053,-7.041188
"Metaxya_parkeri",-35.755556,-9.184722
"Metaxya_rostrata",-35.754177,-8.14922
"Metaxya_rostrata",-35.0697,-8.2272
"Metaxya_rostrata",-35.142056,-6.741861
"Metaxya_rostrata",-35.153053,-7.041188
"Mickelia_guianensis",-35.410025,-8.697033
"Mickelia_guianensis",-35.838611,-8.723055
"Mickelia_guianensis",-35.856236,-8.694218
"Mickelia_guianensis",-35.5,-7.583333
"Mickelia_guianensis",-35.377421,-7.606449
"Mickelia_guianensis",-36.065155,-8.973738
"Mickelia_pradoi",-35.838611,-8.723055
"Mickelia_pradoi",-35.856236,-8.694218
"Mickelia_scandens",-35.838611,-8.723055
"Mickelia_scandens",-35.856236,-8.694218
"Mickelia_scandens",-35.5,-7.583333
"Mickelia_scandens",-35.377421,-7.606449
"Mickelia_scandens",-36.421278,-9.244248
"Mickelia_scandens",-36.535186,-10.314661
"Microgramma_crispata",-35.754177,-8.14922
"Microgramma_crispata",-37.240416,-8.581777
"Microgramma_crispata",-38.126388,-9.071888
"Microgramma_crispata",-38.910877,-4.305363
"Microgramma_geminata",-35.754177,-8.14922
"Microgramma_geminata",-35.715556,-8.503889
"Microgramma_geminata",-36.026632,-8.355565
"Microgramma_geminata",-35.196331,-8.040447
"Microgramma_geminata",-35.320101,-7.633011
"Microgramma_geminata",-35.838611,-8.723055
"Microgramma_geminata",-35.856236,-8.694218
"Microgramma_geminata",-36.385599,-8.158646
"Microgramma_geminata",-35.5,-7.583333
"Microgramma_geminata",-35.377421,-7.606449
"Microgramma_geminata",-36.421278,-9.244248
"Microgramma_geminata",-36.065155,-8.973738
"Microgramma_lycopodioides",-35.754177,-8.14922
"Microgramma_lycopodioides",-35.715556,-8.503889
"Microgramma_lycopodioides",-36.026632,-8.355565
"Microgramma_lycopodioides",-35.838611,-8.723055
"Microgramma_lycopodioides",-35.856236,-8.694218
"Microgramma_lycopodioides",-35.5,-7.583333
"Microgramma_lycopodioides",-35.377421,-7.606449
"Microgramma_lycopodioides",-36.421278,-9.244248
"Microgramma_lycopodioides",-36.065155,-8.973738
"Microgramma_lycopodioides",-38.910877,-4.305363
"Microgramma_lycopodioides",-38.716666,-3.900058
"Microgramma_lycopodioides",-40.469167,-3.536667
"Microgramma_lycopodioides",-38.633164,-3.983761
"Microgramma_squamulosa",-35.715556,-8.503889
"Microgramma_squamulosa",-35.838611,-8.723055
"Microgramma_squamulosa",-38.126388,-9.071888
"Microgramma_squamulosa",-35.72,-7.032778
"Microgramma_tecta",-35.838611,-8.723055
"Microgramma_vacciniifolia",-34.978479,-8.043289
"Microgramma_vacciniifolia",-35.196331,-8.040447
"Microgramma_vacciniifolia",-35.320101,-7.633011
"Microgramma_vacciniifolia",-36.551135,-8.370991
"Microgramma_vacciniifolia",-36.750054,-8.300752
"Microgramma_vacciniifolia",-35.184266,-6.085556
"Microgramma_vacciniifolia",-36.065155,-8.973738
"Microlepia_speluncae",-38.716666,-3.900058
"Moranopteris_nana",-35.715556,-8.503889
"Moranopteris_nana",-35.838611,-8.723055
"Moranopteris_nana",-35.856236,-8.694218
"Moranopteris_nana",-36.421278,-9.244248
"Moranopteris_nana",-36.065155,-8.973738
"Moranopteris_nana",-38.716666,-3.900058
"Neoblechnum_brasiliense",-35.715556,-8.503889
"Neoblechnum_brasiliense",-36.026632,-8.355565
"Neoblechnum_brasiliense",-34.949997,-8.00837
"Neoblechnum_brasiliense",-35.196331,-8.040447
"Neoblechnum_brasiliense",-35.320101,-7.633011
"Neoblechnum_brasiliense",-35.0697,-8.2272
"Neoblechnum_brasiliense",-35.838611,-8.723055
"Neoblechnum_brasiliense",-35.856236,-8.694218
"Neoblechnum_brasiliense",-36.385599,-8.158646
"Neoblechnum_brasiliense",-35.5,-7.583333
"Neoblechnum_brasiliense",-35.377421,-7.606449
"Neoblechnum_brasiliense",-35.2691667,-6.3847222
"Neoblechnum_brasiliense",-36.421278,-9.244248
"Neoblechnum_brasiliense",-36.065155,-8.973738
"Neoblechnum_brasiliense",-36.535186,-10.314661
"Neoblechnum_brasiliense",-36.402219,-9.620528
"Neoblechnum_brasiliense",-36.055278,-9.274444
"Neoblechnum_brasiliense",-38.633164,-3.983761
"Neoblechnum_brasiliense",-35.142056,-6.741861
"Neoblechnum_brasiliense",-35.153053,-7.041188
"Nephrolepis_biserrata",-35.452397,-8.357915
"Nephrolepis_biserrata",-35.715556,-8.503889
"Nephrolepis_biserrata",-34.950522,-7.810665
"Nephrolepis_biserrata",-34.949997,-8.00837
"Nephrolepis_biserrata",-34.978479,-8.043289
"Nephrolepis_biserrata",-35.0697,-8.2272
"Nephrolepis_biserrata",-34.980653,-8.091551
"Nephrolepis_biserrata",-35.856236,-8.694218
"Nephrolepis_biserrata",-35.5,-7.583333
"Nephrolepis_biserrata",-35.377421,-7.606449
"Nephrolepis_biserrata",-36.421278,-9.244248
"Nephrolepis_biserrata",-36.065155,-8.973738
"Nephrolepis_biserrata",-38.910877,-4.305363
"Nephrolepis_biserrata",-40.898008,-3.839339
"Nephrolepis_biserrata",-38.716666,-3.900058
"Nephrolepis_biserrata",-35.691389,-6.963333
"Nephrolepis_biserrata",-35.558223,-6.779224
"Nephrolepis_biserrata",-35.142056,-6.741861
"Nephrolepis_biserrata",-35.153053,-7.041188
"Nephrolepis_cordifolia",-34.949997,-8.00837
"Nephrolepis_cordifolia",-35.196331,-8.040447
"Nephrolepis_cordifolia",-38.716666,-3.900058
"Nephrolepis_exaltata",-35.452397,-8.357915
"Nephrolepis_exaltata",-36.026632,-8.355565
"Nephrolepis_exaltata",-34.949997,-8.00837
"Nephrolepis_exaltata",-35.196331,-8.040447
"Nephrolepis_exaltata",-35.044369,-7.560831
"Nephrolepis_exaltata",-35.0697,-8.2272
"Nephrolepis_exaltata",-36.535186,-10.314661
"Nephrolepis_exaltata",-38.910877,-4.305363
"Nephrolepis_exaltata",-40.898008,-3.839339
"Nephrolepis_exaltata",-38.716666,-3.900058
"Nephrolepis_exaltata",-38.633164,-3.983761
"Nephrolepis_exaltata",-35.691389,-6.963333
"Nephrolepis_exaltata",-34.861185,-7.146738
"Nephrolepis_exaltata",-35.142056,-6.741861
"Nephrolepis_pectinata",-35.196331,-8.040447
"Nephrolepis_pendula",-35.838611,-8.723055
"Nephrolepis_rivularis",-35.715556,-8.503889
"Nephrolepis_rivularis",-35.838611,-8.723055
"Nephrolepis_rivularis",-35.377421,-7.606449
"Nephrolepis_rivularis",-36.421278,-9.244248
"Nephrolepis_rivularis",-38.910877,-4.305363
"Nephrolepis_rivularis",-40.898008,-3.839339
"Nephrolepis_rivularis",-38.716666,-3.900058
"Nephrolepis_rivularis",-38.633164,-3.983761
"Niphidium_crassifolium",-36.408567,-8.198383
"Niphidium_crassifolium",-35.754177,-8.14922
"Niphidium_crassifolium",-35.715556,-8.503889
"Niphidium_crassifolium",-36.026632,-8.355565
"Niphidium_crassifolium",-35.856236,-8.694218
"Niphidium_crassifolium",-36.385599,-8.158646
"Niphidium_crassifolium",-36.421278,-9.244248
"Niphidium_crassifolium",-36.065155,-8.973738
"Oleandra_brasiliana",-38.716666,-3.900058
"Olfersia_cervina",-35.838611,-8.723055
"Olfersia_cervina",-35.856236,-8.694218
"Olfersia_cervina",-36.421278,-9.244248
"Olfersia_cervina",-38.910877,-4.305363
"Olfersia_cervina",-38.716666,-3.900058
"Olfersia_cervina",-38.750116,-3.683493
"Ophioglossum_nudicaule",-35.196331,-8.040447
"Ophioglossum_nudicaule",-35.838611,-8.723055
"Ophioglossum_reticulatum",-35.691389,-6.963333
"Palhinhaea_camporum",-35.2691667,-6.3847222
"Palhinhaea_camporum",-36.402219,-9.620528
"Palhinhaea_cernua",-36.010433,-8.391636
"Palhinhaea_cernua",-35.452397,-8.357915
"Palhinhaea_cernua",-35.715556,-8.503889
"Palhinhaea_cernua",-36.026632,-8.355565
"Palhinhaea_cernua",-34.949997,-8.00837
"Palhinhaea_cernua",-34.978479,-8.043289
"Palhinhaea_cernua",-35.410025,-8.697033
"Palhinhaea_cernua",-35.0697,-8.2272
"Palhinhaea_cernua",-34.980653,-8.091551
"Palhinhaea_cernua",-35.838611,-8.723055
"Palhinhaea_cernua",-35.856236,-8.694218
"Palhinhaea_cernua",-36.385599,-8.158646
"Palhinhaea_cernua",-35.5,-7.583333
"Palhinhaea_cernua",-35.184266,-6.085556
"Palhinhaea_cernua",-37.981165,-6.022861
"Palhinhaea_cernua",-35.2691667,-6.3847222
"Palhinhaea_cernua",-36.421278,-9.244248
"Palhinhaea_cernua",-36.065155,-8.973738
"Palhinhaea_cernua",-35.755556,-9.184722
"Palhinhaea_cernua",-36.402219,-9.620528
"Palhinhaea_cernua",-35.570992,-9.096483
"Palhinhaea_cernua",-39.594807,-7.134249
"Palhinhaea_cernua",-38.910877,-4.305363
"Palhinhaea_cernua",-38.716666,-3.900058
"Palhinhaea_cernua",-38.633164,-3.983761
"Palhinhaea_cernua",-35.691389,-6.963333
"Palhinhaea_cernua",-34.861185,-7.146738
"Palhinhaea_cernua",-35.142056,-6.741861
"Parapolystichum_effusum",-38.910877,-4.305363
"Parapolystichum_effusum",-38.716666,-3.900058
"Parapolystichum_effusum",-38.633164,-3.983761
"Pecluma_dulce",-35.838611,-8.723055
"Pecluma_dulce",-35.856236,-8.694218
"Pecluma_dulce",-35.377421,-7.606449
"Pecluma_dulce",-36.065155,-8.973738
"Pecluma_hygrometrica",-35.838611,-8.723055
"Pecluma_hygrometrica",-38.633164,-3.983761
"Pecluma_pectinata",-35.754177,-8.14922
"Pecluma_pectinata",-35.715556,-8.503889
"Pecluma_pectinata",-36.026632,-8.355565
"Pecluma_pectinata",-36.385599,-8.158646
"Pecluma_pectinata",-35.5,-7.583333
"Pecluma_pectinata",-35.755556,-9.184722
"Pecluma_pectinata",-36.535186,-10.314661
"Pecluma_pectinata",-38.910877,-4.305363
"Pecluma_pectinata",-38.716666,-3.900058
"Pecluma_pectinata",-38.633164,-3.983761
"Pecluma_pectinata",-34.933477,-7.156868
"Pecluma_pilosa",-35.856236,-8.694218
"Pecluma_pilosa",-35.2691667,-6.3847222
"Pecluma_pilosa",-36.421278,-9.244248
"Pecluma_pilosa",-36.065155,-8.973738
"Pecluma_plumula",-35.715556,-8.503889
"Pecluma_plumula",-35.838611,-8.723055
"Pecluma_plumula",-36.421278,-9.244248
"Pecluma_plumula",-38.910877,-4.305363
"Pecluma_plumula",-38.633164,-3.983761
"Pecluma_robusta",-35.715556,-8.503889
"Pecluma_robusta",-38.910877,-4.305363
"Pecluma_sicca",-36.535186,-10.314661
"Pecluma_sicca",-36.195446,-9.591378
"Pelazoneuron_patens",-35.838611,-8.723055
"Pelazoneuron_patens",-36.421278,-9.244248
"Pelazoneuron_patens",-36.065155,-8.973738
"Pelazoneuron_patens",-36.402219,-9.620528
"Pelazoneuron_patens",-39.594807,-7.134249
"Pelazoneuron_patens",-38.910877,-4.305363
"Phlebodium_aureum",-36.408567,-8.198383
"Phlebodium_aureum",-35.715556,-8.503889
"Phlebodium_aureum",-36.026632,-8.355565
"Phlebodium_aureum",-34.950522,-7.810665
"Phlebodium_aureum",-38.047351,-8.651907
"Phlebodium_aureum",-35.838611,-8.723055
"Phlebodium_aureum",-35.856236,-8.694218
"Phlebodium_aureum",-36.385599,-8.158646
"Phlebodium_aureum",-35.2691667,-6.3847222
"Phlebodium_aureum",-39.594807,-7.134249
"Phlebodium_aureum",-38.910877,-4.305363
"Phlebodium_aureum",-40.898008,-3.839339
"Phlebodium_aureum",-38.716666,-3.900058
"Phlebodium_aureum",-40.469167,-3.536667
"Phlebodium_decumanum",-35.452397,-8.357915
"Phlebodium_decumanum",-35.715556,-8.503889
"Phlebodium_decumanum",-36.026632,-8.355565
"Phlebodium_decumanum",-34.950522,-7.810665
"Phlebodium_decumanum",-34.949997,-8.00837
"Phlebodium_decumanum",-35.196331,-8.040447
"Phlebodium_decumanum",-36.551135,-8.370991
"Phlebodium_decumanum",-35.044369,-7.560831
"Phlebodium_decumanum",-35.0697,-8.2272
"Phlebodium_decumanum",-35.838611,-8.723055
"Phlebodium_decumanum",-35.856236,-8.694218
"Phlebodium_decumanum",-35.5,-7.583333
"Phlebodium_decumanum",-37.981165,-6.022861
"Phlebodium_decumanum",-35.2691667,-6.3847222
"Phlebodium_decumanum",-36.421278,-9.244248
"Phlebodium_decumanum",-36.065155,-8.973738
"Phlebodium_decumanum",-35.954701,-9.18449
"Phlebodium_decumanum",-36.402219,-9.620528
"Phlebodium_decumanum",-35.570992,-9.096483
"Phlebodium_decumanum",-35.691389,-6.963333
"Phlebodium_decumanum",-35.558223,-6.779224
"Phlebodium_decumanum",-34.933477,-7.156868
"Phlebodium_decumanum",-34.861185,-7.146738
"Phlebodium_decumanum",-35.142056,-6.741861
"Phlebodium_decumanum",-35.153053,-7.041188
"Phlebodium_pseudoaureum",-36.010433,-8.391636
"Phlebodium_pseudoaureum",-36.408567,-8.198383
"Phlebodium_pseudoaureum",-35.754177,-8.14922
"Phlebodium_pseudoaureum",-35.715556,-8.503889
"Phlebodium_pseudoaureum",-36.026632,-8.355565
"Phlebodium_pseudoaureum",-36.551135,-8.370991
"Phlebodium_pseudoaureum",-35.838611,-8.723055
"Phlebodium_pseudoaureum",-35.856236,-8.694218
"Phlebodium_pseudoaureum",-36.385599,-8.158646
"Phlebodium_pseudoaureum",-36.016667,-7.900278
"Phlebodium_pseudoaureum",-35.2691667,-6.3847222
"Phlebodium_pseudoaureum",-36.421278,-9.244248
"Phlebodium_pseudoaureum",-36.065155,-8.973738
"Phlebodium_pseudoaureum",-38.910877,-4.305363
"Phlebodium_pseudoaureum",-35.691389,-6.963333
"Phlegmariurus_christii",-36.016667,-7.900278
"Phlegmariurus_flexibilis",-35.715556,-8.503889
"Phlegmariurus_flexibilis",-36.026632,-8.355565
"Phlegmariurus_flexibilis",-35.0697,-8.2272
"Phlegmariurus_flexibilis",-36.016667,-7.900278
"Phlegmariurus_flexibilis",-38.716666,-3.900058
"Phlegmariurus_linifolius",-36.016667,-7.900278
"Phlegmariurus_mandiocanus",-35.5,-7.583333
"Phlegmariurus_mandiocanus",-36.421278,-9.244248
"Phlegmariurus_martii",-36.026632,-8.355565
"Phlegmariurus_taxifolius",-35.715556,-8.503889
"Phlegmariurus_taxifolius",-36.016667,-7.900278
"Phlegmariurus_taxifolius",-38.910877,-4.305363
"Pityrogramma_calomelanos",-35.452397,-8.357915
"Pityrogramma_calomelanos",-35.715556,-8.503889
"Pityrogramma_calomelanos",-36.026632,-8.355565
"Pityrogramma_calomelanos",-37.240416,-8.581777
"Pityrogramma_calomelanos",-34.950522,-7.810665
"Pityrogramma_calomelanos",-34.949997,-8.00837
"Pityrogramma_calomelanos",-36.551135,-8.370991
"Pityrogramma_calomelanos",-35.410025,-8.697033
"Pityrogramma_calomelanos",-35.0697,-8.2272
"Pityrogramma_calomelanos",-34.980653,-8.091551
"Pityrogramma_calomelanos",-35.838611,-8.723055
"Pityrogramma_calomelanos",-35.856236,-8.694218
"Pityrogramma_calomelanos",-36.385599,-8.158646
"Pityrogramma_calomelanos",-35.5,-7.583333
"Pityrogramma_calomelanos",-38.126388,-9.071888
"Pityrogramma_calomelanos",-35.377421,-7.606449
"Pityrogramma_calomelanos",-35.370278,-5.881667
"Pityrogramma_calomelanos",-35.184266,-6.085556
"Pityrogramma_calomelanos",-35.2691667,-6.3847222
"Pityrogramma_calomelanos",-36.421278,-9.244248
"Pityrogramma_calomelanos",-36.065155,-8.973738
"Pityrogramma_calomelanos",-35.755556,-9.184722
"Pityrogramma_calomelanos",-36.535186,-10.314661
"Pityrogramma_calomelanos",-35.954701,-9.18449
"Pityrogramma_calomelanos",-36.402219,-9.620528
"Pityrogramma_calomelanos",-39.594807,-7.134249
"Pityrogramma_calomelanos",-38.910877,-4.305363
"Pityrogramma_calomelanos",-40.898008,-3.839339
"Pityrogramma_calomelanos",-38.716666,-3.900058
"Pityrogramma_calomelanos",-38.633164,-3.983761
